Job Name,Company Name,Company Location,Job Description,Job Link
Factory Microbiologist,Dreem Mashreq Foods,"Bourj Alarab, Alexandria, Egypt",Experienced ∑ 5 - 7 Yrs of Exp ∑ R&D/Science ∑ Manufacturing/Production ∑ Quality ∑ Quality Control ∑ Microbiology ∑ Quality,https://wuzzuf.net/jobs/p/1mWHAF5cDeIk-Factory-Microbiologist-Dreem-Mashreq-Foods-Alexandria-Egypt
Pre-Sales Engineer - Fresh Graduate,Capital Guard,"Sheraton, Cairo, Egypt",Entry Level ∑ 0 - 2 Yrs of Exp ∑ Engineering - Telecom/Technology ∑ Engineering - Mechanical/Electrical ∑ CCTV ∑ Access Control ∑ UPS ∑ Fire Alarm Systems ∑ Fire Fighting,https://wuzzuf.net/jobs/p/cSY0e9jdqJQK-Pre-Sales-Engineer---Fresh-Graduate-Capital-Guard-Cairo-Egypt
Quality Control Specialist,El Mohandess Print House,"10th of Ramadan City, Sharqia, Egypt",Experienced ∑ 1 - 3 Yrs of Exp ∑ males_only ∑ Quality ∑ Quality Control ∑ Quality Assurance ∑ Manufacturings ∑ Product Testing ∑ Analytical,https://wuzzuf.net/jobs/p/SdDycqKm4EeM-Quality-Control-Specialist-El-Mohandess-Print-House-Sharqia-Egypt
IT Manager,Partners Outsourcing Solutions,"Alexandria, Egypt",Manager ∑ 5 - 10 Yrs of Exp ∑ IT/Software Development ∑ Computer Engineering ∑ Information Technology (IT) ∑ Networking,https://wuzzuf.net/jobs/p/c9z57bn9QSnH-IT-Manager-Partners-Outsourcing-Solutions-Alexandria-Egypt
EHS Specialist,Zeina Group,"10th of Ramadan City, Sharqia, Egypt",Entry Level ∑ 1 - 3 Yrs of Exp ∑ Other ∑ EHS ∑ Health &amp; Safety ∑ Chemical ∑ Quality Control,https://wuzzuf.net/jobs/p/VYNkxUhWufCU-EHS-Specialist-Zeina-Group-Sharqia-Egypt
Group IT Manager,Confidential,"New Cairo, Cairo, Egypt",Senior Management ∑ 15 - 20 Yrs of Exp ∑ IT/Software Development ∑ Project/Program Management ∑ Information Technology (IT) ∑ Computer Engineering ∑ Computer Hardware ∑ Management ∑ Networks ∑ Project Management ∑ Software ∑ IT,https://wuzzuf.net/jobs/p/e9oKnNkg9YRX-Group-IT-Manager-Cairo-Egypt
IT Help Desk,Hamza Group,"Dokki, Giza, Egypt",Experienced ∑ 1 - 2 Yrs of Exp ∑ IT/Software Development ∑ Help desk ∑ Information Technology (IT) ∑ Customer Support,https://wuzzuf.net/jobs/p/QY0iaPpsp51P-IT-Help-Desk-Hamza-Group-Giza-Egypt
SAP Application Support Specialist,Rashideen Egypt for Trade,"Cairo, Egypt",Entry Level ∑ 1 - 3 Yrs of Exp ∑ Customer Service/Support ∑ IT/Software Development ∑ Application Support ∑ SAP MM Module ∑ SAP FI ∑ Sales Field,https://wuzzuf.net/jobs/p/gMQciQ2k143r-SAP-Application-Support-Specialist-Rashideen-Egypt-for-Trade-Cairo-Egypt
Social Media Specialist ( Pharmacists ),Pharmascienta - Nefertari Body Care,"Cairo, Egypt",Experienced ∑ 2 - 4 Yrs of Exp ∑ Marketing/PR/Advertising ∑ Design ∑ Communication ∑ E-Marketing ∑ Marketing ∑ Online Marketing ∑ Social Media ∑ Editing,https://wuzzuf.net/jobs/p/Gx4SrIylXyml-Social-Media-Specialist-Pharmacists-Pharmascienta---Nefertari-Body-Care-Cairo-Egypt
Site Engineer,Tatas,"Akhmim, Sohag, Egypt",Experienced ∑ 2 - 5 Yrs of Exp ∑ Installation/Maintenance/Repair ∑ Operations/Management ∑ Engineering - Telecom/Technology ∑ CCTV ∑ Communication Engineering ∑ Electronics ∑ English ∑ Project Management ∑ Electrical Engineering ∑ System Integration,https://wuzzuf.net/jobs/p/abfUKfD83KWX-Site-Engineer-Tatas-Sohag-Egypt
IT Supervisor,APEX Pharma,"Rabigh, Saudi Arabia",Experienced ∑ 5 - 7 Yrs of Exp ∑ IT/Software Development ∑ Information Technology (IT) ∑ IT ∑ computer,https://wuzzuf.net/jobs/p/j9hepQEU0uyC-IT-Supervisor-APEX-Pharma-Rabigh-Saudi-Arabia
Product Owner,Nahdet Misr Publishing Group,"Mohandessin, Giza, Egypt",Experienced ∑ 2 - 5 Yrs of Exp ∑ IT/Software Development ∑ Media/Journalism/Publishing ∑ Engineering - Telecom/Technology ∑ Analysis ∑ Business Analysis ∑ Product Development ∑ Product Management ∑ Product ∑ business ∑ Development,https://wuzzuf.net/jobs/p/c6xl8r2leCti-Product-Owner-Nahdet-Misr-Publishing-Group-Giza-Egypt
Junior System Administrator,IDH,"6th of October, Giza, Egypt",Entry Level ∑ 2 - 4 Yrs of Exp ∑ IT/Software Development ∑ Administration ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/bHmGNKohzs0W-Junior-System-Administrator-IDH-Giza-Egypt
Senior Odoo implementer,Perfect tech,"Nasr City, Cairo, Egypt",Senior Management ∑ 2 - 5 Yrs of Exp ∑ Business Development ∑ IT/Software Development ∑ Project/Program Management ∑ implementer ∑ ERP ∑ Information Technology (IT) ∑ Odoo ∑ Odoo Implementer ∑ Functional ∑ Implementing,https://wuzzuf.net/jobs/p/jDdW9680W9DN-Senior-Odoo-implementer-Perfect-tech-Cairo-Egypt
ionic angular software developer,Smartad egypt,"Maadi, Cairo, Egypt",Experienced ∑ IT/Software Development ∑ Angular ∑ Ionic ∑ Ionic Framework ∑ Software Development,https://wuzzuf.net/jobs/p/m3BXPSEDLsaR-ionic-angular-software-developer-Smartad-egypt-Cairo-Egypt
Steel Trader - Africa Market,EL Masry Group,"Dokki, Giza, Egypt",Experienced ∑ 5 - 10 Yrs of Exp ∑ Sales/Retail ∑ Purchasing/Procurement ∑ Trade ∑ Trading ∑ Africa ∑ African ∑ Communication ∑ cement ∑ Steel ∑ Steel Structure,https://wuzzuf.net/jobs/p/ICls6gPoS0LR-Steel-Trader---Africa-Market-EL-Masry-Group-Giza-Egypt
Quality Assurance Manager,International Group For Modern Coating,"Bourj Alarab, Alexandria, Egypt",Manager ∑ 10 - 15 Yrs of Exp ∑ Quality ∑ quality ∑ QA ∑ Quality Assurance ∑ MS Office ∑ ISO 9001 ∑ ISO 14001 ∑ ISO45001 ∑ Chemistry,https://wuzzuf.net/jobs/p/xrJr23wb0gxe-Quality-Assurance-Manager-International-Group-For-Modern-Coating-Alexandria-Egypt
Head of Technology-Development,Al-hakeema,"Nasr City, Cairo, Egypt",Senior Management ∑ 10 - 12 Yrs of Exp ∑ males_only ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Agile ∑ Full Stack Development ∑ front-end web development ∑ Back-End Development ∑ Project Management Professional ∑ Mobile Application Development ∑ DevOps ∑ Security Management,https://wuzzuf.net/jobs/p/BwH82ge3tBat-Head-of-Technology-Development-Al-hakeema-Cairo-Egypt
Cement and Clinker Trader - Africa Market,EL Masry Group,"Giza, Egypt",Experienced ∑ 5 - 10 Yrs of Exp ∑ Sales/Retail ∑ Purchasing/Procurement ∑ Trade ∑ Trading ∑ Africa ∑ African ∑ Communication,https://wuzzuf.net/jobs/p/SpU35BZTwJMC-Cement-and-Clinker-Trader---Africa-Market-EL-Masry-Group-Giza-Egypt
Agricultural Engineer,Confidential,"Minya, Egypt",Experienced ∑ 1 - 5 Yrs of Exp ∑ Engineering - Other ∑ Agricultural Engineering ∑ Engineering ∑ Agricultural ∑ Farming,https://wuzzuf.net/jobs/p/pYt0NTy2iEDq-Agricultural-Engineer-Minya-Egypt
Factory Quality Manager,Dreem Mashreq Foods,"Bourj Alarab, Alexandria, Egypt",Manager ∑ 8 - 12 Yrs of Exp ∑ Operations/Management ∑ Manufacturing/Production ∑ Quality ∑ Quality Assurance ∑ Quality Control ∑ Quality manager ∑ Manufacturing ∑ Quality,https://wuzzuf.net/jobs/p/UCZTbeL8YugG-Factory-Quality-Manager-Dreem-Mashreq-Foods-Alexandria-Egypt
Document Controller,Al Futtaim Group,"Cairo, Egypt",Not specified ∑ Administration ∑ Engineering - Construction/Civil/Architecture ∑ Quality ∑ Administration ∑ Document Control ∑ Microsoft Office ∑ Admin ∑ Construction ∑ Engineering ∑ English,https://wuzzuf.net/jobs/p/aldQfsZ2HcWu-Document-Controller-Al-Futtaim-Group-Aggregated-Cairo-Egypt
Deputy Production Manager,APEX Pharma,"Badr City, Cairo, Egypt",Manager ∑ 10 - 15 Yrs of Exp ∑ Manufacturing/Production ∑ Communication skills ∑ Production Management ∑ Production ∑ Pharmaceutical,https://wuzzuf.net/jobs/p/AC5nV3ZrOwem-Deputy-Production-Manager-APEX-Pharma-Cairo-Egypt
R&D Manager- Home Appliances,Confidential,"Obour City, Cairo, Egypt",Manager ∑ 7 - 15 Yrs of Exp ∑ R&D/Science ∑ Engineering - Mechanical/Electrical ∑ Design ∑ Engineering ∑ Mechanical Design ∑ Mechanical ∑ Production ∑ 3D ∑ R&amp;D ∑ Manufacturing,https://wuzzuf.net/jobs/p/YKbYuxRcGpsb-RD-Manager--Home-Appliances-Cairo-Egypt
Mechanical Quantity Surveying Engineer,Confidential,"Dokki, Giza, Egypt",Experienced ∑ 7 - 10 Yrs of Exp ∑ Engineering - Construction/Civil/Architecture ∑ Engineering - Mechanical/Electrical ∑ Quantity Surveying ∑ Engineering ∑ Mechanical,https://wuzzuf.net/jobs/p/YyvxDrkODRDV-Mechanical-Quantity-Surveying-Engineer-Giza-Egypt
web Developer | laravel | wordpress,Confidential,"Cairo, Egypt",Experienced ∑ 3+ Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ web Developer ∑ Laravel ∑ WordPress,https://wuzzuf.net/jobs/p/vWOHtgL6eGF4-web-Developer-laravel-wordpress-Cairo-Egypt
Senior Node JS Developer,Fanzword,"Maadi, Cairo, Egypt",Manager ∑ 4 - 6 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ APIs ∑ NodeJS ∑ MongoDB ∑ RESTful ∑ Git,https://wuzzuf.net/jobs/p/oIY90IUpMmGG-Senior-Node-JS-Developer-Fanzword-Cairo-Egypt
Full Stack Developer,NTG Clarity,"Giza, Egypt",Experienced ∑ 2 - 10 Yrs of Exp ∑ IT/Software Development ∑ Angular ∑ Java,https://wuzzuf.net/jobs/p/JJIAASkzwEY1-Full-Stack-Developer-NTG-Clarity-Giza-Egypt
APIs Backend Developer (Spring boot),Ewa,"Cairo, Egypt",Experienced ∑ 1 - 4 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ APIs ∑ Spring Boot ∑ Docker ∑ Kubernetes ∑ Git ∑ Azure ∑ AWS ∑ Java,https://wuzzuf.net/jobs/p/xc8PODCvBwLp-APIs-Backend-Developer-Spring-boot-Ewa-Cairo-Egypt
IT Specialist,Micro Engineering,"Heliopolis, Cairo, Egypt",Experienced ∑ 1 - 3 Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Information Technology (IT) ∑ Installation ∑ IT ∑ Microsoft Office ∑ Networking ∑ Technical Support ∑ Security,https://wuzzuf.net/jobs/p/tpSjntvq92sh-IT-Specialist-Micro-Engineering-Cairo-Egypt
IT Manager,Techno Wave,"Katameya, Cairo, Egypt",Manager ∑ 7 - 10 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ networks ∑ IT ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/vduGhDvaRpSZ-IT-Manager-Techno-Wave-Cairo-Egypt
Senior Mechanical Technical Office Engineer,GMC,"Maadi, Cairo, Egypt",Experienced ∑ 7 - 12 Yrs of Exp ∑ Engineering - Mechanical/Electrical ∑ Management ∑ Microsoft Office ∑ Mechanical Engineering ∑ Engineering,https://wuzzuf.net/jobs/p/9LgZsGQ1vFhL-Senior-Mechanical-Technical-Office-Engineer-GMC-Cairo-Egypt
IT Specialist,El Saba Group,"New Cairo, Cairo, Egypt",Entry Level ∑ 1 - 3 Yrs of Exp ∑ IT/Software Development ∑ Information Technology (IT) ∑ Communication skills ∑ computer ∑ IT ∑ Networks,https://wuzzuf.net/jobs/p/wZtBWMZmCBew-IT-Specialist-El-Saba-Group-Cairo-Egypt
Scholarship Coordinator,Zewail City,"Giza, Egypt",Entry Level ∑ 3 - 4 Yrs of Exp ∑ Administration ∑ scholarship ∑ donors ∑ funds ∑ Fundraising ∑ securing funds ∑ contribution programs ∑ Scholarship,https://wuzzuf.net/jobs/p/r6i1Vxe3L16W-Scholarship-Coordinator-Zewail-City-Giza-Egypt
QEHS Supervisor,Confidential,"Giza, Egypt","Experienced ∑ 3 - 5 Yrs of Exp ∑ males_only ∑ Operations/Management ∑ Quality ∑ Engineering - Other ∑ Health, Safety and Environment ∑ Safety ∑ Quality Assurance ∑ Quality Auditing",https://wuzzuf.net/jobs/p/AcCR601EQvzs-QEHS-Supervisor-Giza-Egypt
Senior Full Stack Developer,Traveler Club,"Cairo, Egypt",Experienced ∑ 5 - 8 Yrs of Exp ∑ IT/Software Development ∑ Tourism/Travel ∑ Engineering - Telecom/Technology ∑ CSS ∑ Full Stack ∑ HTML ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/gW5hbfCbhdOU-Senior-Full-Stack-Developer-Traveler-Club-Cairo-Egypt
Laravel Web Developer,BEgypt,"Maadi, Cairo, Egypt",Entry Level ∑ IT/Software Development ∑ CSS ∑ HTML ∑ JavaScript ∑ Laravel ∑ MySQL ∑ PHP ∑ Information Technology (IT) ∑ Software Development ∑ Web Development,https://wuzzuf.net/internship/8s4jR5fSZvwU-Laravel-Web-Developer-BEgypt-Cairo-Egypt
HSE Lead,Dreem Mashreq Foods,"Bourj Alarab, Alexandria, Egypt",Experienced ∑ 5 - 7 Yrs of Exp ∑ Manufacturing/Production ∑ Quality ∑ Engineering - Other ∑ HSE ∑ Engineering ∑ Safety ∑ ISO ∑ Manufacturing ∑ Quality ∑ NEBOSH,https://wuzzuf.net/jobs/p/jVhiorFyPiNM-HSE-Lead-Dreem-Mashreq-Foods-Alexandria-Egypt
General Accountant,Perfect tech,"Nasr City, Cairo, Egypt",Senior Management ∑ 2 - 3 Yrs of Exp ∑ Accounting/Finance ∑ Accounting ∑ Finance ∑ Financial Analysis,https://wuzzuf.net/jobs/p/jTZbr5McqcYy-General-Accountant-Perfect-tech-Cairo-Egypt
Content Creator,Otlob Tabib,"Mohandessin, Giza, Egypt",Experienced ∑ 4 - 10 Yrs of Exp ∑ Marketing/PR/Advertising ∑ Medical/Healthcare ∑ content creator ∑ Content ∑ Social Media ∑ SEO,https://wuzzuf.net/jobs/p/KTt9FAhO3TVK-Content-Creator-Otlob-Tabib-Giza-Egypt
Foreign Procurement Engineer,Masader Al Jazeera,"Cairo, Egypt",Experienced ∑ 5 - 7 Yrs of Exp ∑ Purchasing/Procurement ∑ Engineering - Mechanical/Electrical ∑ Mechanical ∑ Mechanical Engineering ∑ technical ∑ Purchasing ∑ Procurement ∑ Materials,https://wuzzuf.net/jobs/p/dz8XjopKFR6a-Foreign-Procurement-Engineer-Masader-Al-Jazeera-Cairo-Egypt
ISO certification management operation specialist,Confidential,"Maadi, Cairo, Egypt",Experienced ∑ 1 - 3 Yrs of Exp ∑ Operations/Management ∑ Quality ∑ Engineering - Oil & Gas/Energy ∑ Management ∑ Operations ∑ Planning,https://wuzzuf.net/jobs/p/EFwZe8DD9FUm-ISO-certification-management-operation-specialist-Cairo-Egypt
Mechanical Engineer,Lecico Egypt,"Alexandria, Egypt",Entry Level ∑ 1 - 3 Yrs of Exp ∑ Manufacturing/Production ∑ Maintenance ∑ Mechanical Engineering,https://wuzzuf.net/jobs/p/nZb3Wuy1K2xU-Mechanical-Engineer-Lecico-Egypt-Alexandria-Egypt
Technical Office Engineer ( manufacturing ),Confidential,"Obour City, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ Engineering - Mechanical/Electrical ∑ Engineering ∑ Mechanical Engineering ∑ Mechanical ∑ Technical Office,https://wuzzuf.net/jobs/p/2nUvnc21iXS4-Technical-Office-Engineer-manufacturing-Cairo-Egypt
CRM Dynamics Developer,Perfect Presentation,"6th of October, Giza, Egypt",Experienced ∑ 4 - 7 Yrs of Exp ∑ IT/Software Development ∑ CRM ∑ Dynamics ∑ developer ∑ Dynamics 365 ∑ Microsoft Dynamics,https://wuzzuf.net/jobs/p/CuBUiWXpJnEa-CRM-Dynamics-Developer-Perfect-Presentation-Giza-Egypt
IT Coordinator,Gcrystal,"6th of October, Giza, Egypt",Experienced ∑ 1 - 3 Yrs of Exp ∑ IT/Software Development ∑ Project/Program Management ∑ Engineering - Telecom/Technology ∑ IT ∑ IT Systems ∑ Network Administration ∑ Project Management ∑ Microsoft Office ∑ Information Technology (IT) ∑ Information technology,https://wuzzuf.net/jobs/p/8xYQAIv6OOk3-IT-Coordinator-Gcrystal-Giza-Egypt
Android Developer,Glamera,"Nasr City, Cairo, Egypt",Experienced ∑ 2 - 5 Yrs of Exp ∑ IT/Software Development ∑ Agile ∑ Android ∑ Mobile Development ∑ Graph QL ∑ Clean Architecture ∑ Dependency Injection ∑ MVVM,https://wuzzuf.net/jobs/p/ZtNCP2oOnKRo-Android-Developer-Glamera-Cairo-Egypt
Quality Assurance Engineer,Breadfast,"Cairo, Egypt",Entry Level ∑ 2 - 4 Yrs of Exp ∑ Manufacturing/Production ∑ Quality ∑ ISO ∑ FMCG ∑ Engineering ∑ Manufacturing ∑ quality,https://wuzzuf.net/jobs/p/nPbclG2iapqj-Quality-Assurance-Engineer-Breadfast-Cairo-Egypt
LMS Product Owner (Preferably Edtech),classera,"New Cairo, Cairo, Egypt",Manager ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ Project/Program Management ∑ Engineering - Telecom/Technology ∑ Product Owner ∑ Information Technology (IT) ∑ Product ∑ Project Management ∑ Engineering,https://wuzzuf.net/jobs/p/VbkGGBbTG7S1-LMS-Product-Owner-Preferably-Edtech-classera-Cairo-Egypt
Senior Full Stack Developer/PHP/Laravel/WordPress,Linutech Solutions,"Santa Ana, United States",Experienced ∑ 8 - 12 Yrs of Exp ∑ IT/Software Development ∑ Laravel Framework ∑ Laravel PHP ∑ AWS Cloud ∑ HTML ∑ Full Stack ∑ MySQL ∑ Secuity architecture,https://wuzzuf.net/jobs/p/eXNT8plUJ7bc-Senior-Full-Stack-DeveloperPHPLaravelWordPress-Linutech-Solutions-Santa-Ana-United-States
AI Team Leader,Noases,"Nasr City, Cairo, Egypt",Experienced ∑ 4 - 4 Yrs of Exp ∑ IT/Software Development ∑ People Management ∑ Project Management ∑ Information Technology (IT) ∑ Leadership ∑ AI,https://wuzzuf.net/jobs/p/4O9uKPoP5fMy-AI-Team-Leader-Noases-Cairo-Egypt
Senior Software Engineer,K Line Europe,"Nasr City, Cairo, Egypt",Experienced ∑ 5 - 7 Yrs of Exp ∑ IT/Software Development ∑ APIs ∑ AWS ∑ SQL ∑ NoSQL ∑ Node.js ∑ React ∑ Web Applications ∑ SOA ∑ RESTful APIs,https://wuzzuf.net/jobs/p/mkY9RyfPjk08-Senior-Software-Engineer-K-Line-Europe-Cairo-Egypt
Property Management System Admin,Kennah,"Downtown, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ Administration ∑ Hospitality/Hotels/Food Services ∑ Tourism/Travel ∑ Property Management ∑ Property ∑ Administration ∑ System Admin ∑ Travel Coordination ∑ Travel Planning ∑ Travel Management,https://wuzzuf.net/jobs/p/DkO45nGrRKCY-Property-Management-System-Admin-Kennah-Cairo-Egypt
Backend Dot Net API Developer,Perfect Presentation,"6th of October, Giza, Egypt",Experienced ∑ 5 - 7 Yrs of Exp ∑ IT/Software Development ∑ API ∑ APIs ∑ Software ∑ Software Development ∑ C# ∑ Programming,https://wuzzuf.net/jobs/p/xZ0Qz7tKtsUs-Backend-Dot-Net-API-Developer-Perfect-Presentation-Giza-Egypt
Sr. DBA Admin,egabi solutions,"Sheraton, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ SQL Server ∑ DBA ∑ DBA Administrator ∑ IT ∑ Information Technology (IT) ∑ System Administration,https://wuzzuf.net/jobs/p/ZUfgl8A1nh6r-Sr-DBA-Admin-egabi-solutions-Cairo-Egypt
Mechanical Technical Office Engineer,Upwyde,"New Cairo, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ Engineering - Construction/Civil/Architecture ∑ Creative/Design/Art ∑ Engineering - Mechanical/Electrical ∑ AutoCAD ∑ Engineering ∑ Design ∑ Manufacturing ∑ Management ∑ Mechanical Engineering ∑ Microsoft Office,https://wuzzuf.net/jobs/p/5gmTKps1V84t-Mechanical-Technical-Office-Engineer-Upwyde-Cairo-Egypt
AI BI Research Engineer,Ewa,"Cairo, Egypt",Senior Management ∑ 5 - 7 Yrs of Exp ∑ Engineering - Construction/Civil/Architecture ∑ AI ∑ Artificial Intelligence ∑ Business Intelligence ∑ BI,https://wuzzuf.net/jobs/p/5JasNijfPCfM-AI-BI-Research-Engineer-Ewa-Cairo-Egypt
Senior Business Analyst (KSA),Ejada,"Cairo, Egypt",Experienced ∑ 5 - 9 Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Agile ∑ Analysis ∑ Banking ∑ Communication skills ∑ Business Analysis ∑ Information Technology (IT) ∑ Business Development ∑ Business Analyst,https://wuzzuf.net/jobs/p/UCJzZ4C57xVP-Senior-Business-Analyst-KSA-Ejada-Cairo-Egypt
ERP Specialist,EAST,"Maadi, Cairo, Egypt",Experienced ∑ 5 - 6 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ ERP ∑ Microsoft Dynamics,https://wuzzuf.net/jobs/p/vlk8agECqFlb-ERP-Specialist-EAST-Cairo-Egypt
IT Technical Office Senior Engineer,BEDO Company,"6th of October, Giza, Egypt",Experienced ∑ 1 - 5 Yrs of Exp ∑ males_only ∑ R&D/Science ∑ IT/Software Development ∑ Manufacturing/Production ∑ Information Technology (IT) ∑ IT TECHNICAL ∑ IT ∑ Technical Office ∑ technical ∑ senior ∑ office,https://wuzzuf.net/jobs/p/EVeHIhAyI4hK-IT-Technical-Office-Senior-Engineer-BEDO-Company-Giza-Egypt
Quality Control Manager,Cairo Three A  for Agricultural and Animal Production,"New Cairo, Cairo, Egypt",Experienced ∑ 5 - 15 Yrs of Exp ∑ males_only ∑ Other ∑ Quality ∑ Agriculture ∑ quality ∑ Quality Control,https://wuzzuf.net/jobs/p/N6pCFZsbmGWY-Quality-Control-Manager-Cairo-Three-A-for-Agricultural-and-Animal-Production-Cairo-Egypt
Microbiology section head,LCM North Africa Middle East,"10th of Ramadan City, Cairo, Egypt",Manager ∑ 8 - 12 Yrs of Exp ∑ Pharmaceutical ∑ Microbiology ∑ Microbiological ∑ Pharmaceutical ∑ Laboratory,https://wuzzuf.net/jobs/p/WnAhLk4ArRxF-Microbiology-section-head-LCM-North-Africa-Middle-East-Cairo-Egypt
